INFO 2026-05-03 21:17:49,868 autoreload 25028 28468 Watching for file changes with StatReloader
INFO 2026-05-03 21:19:12,160 autoreload 34536 32440 Watching for file changes with StatReloader
WARNING 2026-05-03 21:20:09,070 log 34536 30880 Not Found: /api/auth/signup/
WARNING 2026-05-03 21:20:09,071 basehttp 34536 30880 "POST /api/auth/signup/ HTTP/1.1" 404 12868
WARNING 2026-05-03 21:20:34,355 log 34536 32300 Bad Request: /api/auth/signup
WARNING 2026-05-03 21:20:34,355 basehttp 34536 32300 "POST /api/auth/signup HTTP/1.1" 400 63
WARNING 2026-05-03 21:20:47,746 log 34536 34096 Bad Request: /api/auth/signup
WARNING 2026-05-03 21:20:47,747 basehttp 34536 34096 "POST /api/auth/signup HTTP/1.1" 400 60
WARNING 2026-05-03 21:21:08,672 log 34536 35796 Bad Request: /api/auth/signup
WARNING 2026-05-03 21:21:08,677 basehttp 34536 35796 "POST /api/auth/signup HTTP/1.1" 400 36
INFO 2026-05-03 21:21:37,613 views 34536 34844 Email sent to testuser123@gmail.com: Verify Your Email
INFO 2026-05-03 21:21:40,979 views 34536 34844 Email sent to testuser123@gmail.com: Verify Your Email - OTP
INFO 2026-05-03 21:21:41,003 basehttp 34536 34844 "POST /api/auth/signup HTTP/1.1" 201 422
WARNING 2026-05-03 21:22:10,354 log 34536 35100 Bad Request: /api/auth/signup
WARNING 2026-05-03 21:22:10,354 basehttp 34536 35100 "POST /api/auth/signup HTTP/1.1" 400 37
INFO 2026-05-03 21:22:36,385 views 34536 35140 Email sent to testuser1777818150@gmail.com: Verify Your Email
INFO 2026-05-03 21:22:40,716 views 34536 35140 Email sent to testuser1777818150@gmail.com: Verify Your Email - OTP
INFO 2026-05-03 21:22:40,716 basehttp 34536 35140 "POST /api/auth/signup HTTP/1.1" 201 436
WARNING 2026-05-03 21:22:42,738 log 34536 34800 Unauthorized: /api/auth/login
WARNING 2026-05-03 21:22:42,738 basehttp 34536 34800 "POST /api/auth/login HTTP/1.1" 401 57
WARNING 2026-05-03 21:23:39,952 log 34536 33092 Unauthorized: /api/auth/login
WARNING 2026-05-03 21:23:39,952 basehttp 34536 33092 "POST /api/auth/login HTTP/1.1" 401 38
INFO 2026-05-03 21:24:03,621 basehttp 34536 35876 "POST /api/auth/login HTTP/1.1" 200 1025
WARNING 2026-05-03 21:24:15,942 log 34536 35856 Unauthorized: /api/auth/login
WARNING 2026-05-03 21:24:15,942 basehttp 34536 35856 "POST /api/auth/login HTTP/1.1" 401 38
INFO 2026-05-03 21:24:30,640 basehttp 34536 36484 "POST /api/auth/login HTTP/1.1" 200 1042
WARNING 2026-05-03 21:24:32,666 log 34536 36284 Unsupported Media Type: /api/projects/
WARNING 2026-05-03 21:24:32,667 basehttp 34536 36284 "POST /api/projects/ HTTP/1.1" 415 68
WARNING 2026-05-03 21:25:50,954 log 34536 37396 Unauthorized: /api/auth/me
WARNING 2026-05-03 21:25:50,954 basehttp 34536 37396 "GET /api/auth/me HTTP/1.1" 401 172
INFO 2026-05-03 21:36:19,744 autoreload 19552 42136 Watching for file changes with StatReloader
INFO 2026-05-03 21:37:43,334 autoreload 17780 47100 Watching for file changes with StatReloader
INFO 2026-05-03 21:38:06,031 autoreload 41144 49084 Watching for file changes with StatReloader
INFO 2026-05-03 21:38:45,749 autoreload 44060 39296 Watching for file changes with StatReloader
INFO 2026-05-03 21:41:24,900 autoreload 53368 54084 Watching for file changes with StatReloader
INFO 2026-05-03 21:42:40,236 basehttp 53368 53776 "OPTIONS /api/auth/login HTTP/1.1" 200 0
WARNING 2026-05-03 21:42:40,283 log 53368 53776 Unauthorized: /api/auth/login
WARNING 2026-05-03 21:42:40,283 basehttp 53368 53776 "POST /api/auth/login HTTP/1.1" 401 38
INFO 2026-05-03 21:42:58,129 basehttp 53368 53776 "OPTIONS /api/auth/signup HTTP/1.1" 200 0
INFO 2026-05-03 21:43:02,013 views 53368 53776 Email sent to hahanh29911301@gmail.com: Verify Your Email
INFO 2026-05-03 21:43:05,170 views 53368 53776 Email sent to hahanh29911301@gmail.com: Verify Your Email - OTP
INFO 2026-05-03 21:43:05,184 basehttp 53368 53776 "POST /api/auth/signup HTTP/1.1" 201 440
WARNING 2026-05-03 21:47:02,366 log 53368 53776 Unauthorized: /api/auth/login
WARNING 2026-05-03 21:47:02,366 basehttp 53368 53776 "POST /api/auth/login HTTP/1.1" 401 57
INFO 2026-05-03 21:47:13,202 basehttp 53368 53776 "OPTIONS /api/auth/login HTTP/1.1" 200 0
WARNING 2026-05-03 21:47:13,239 log 53368 53776 Unauthorized: /api/auth/login
WARNING 2026-05-03 21:47:13,239 basehttp 53368 53776 "POST /api/auth/login HTTP/1.1" 401 57
INFO 2026-05-03 21:48:01,122 basehttp 53368 53776 "OPTIONS /api/auth/login HTTP/1.1" 200 0
INFO 2026-05-03 21:48:01,504 basehttp 53368 53776 "POST /api/auth/login HTTP/1.1" 200 1057
WARNING 2026-05-03 21:49:22,972 log 53368 57248 Unauthorized: /api/projects/
WARNING 2026-05-03 21:49:22,972 basehttp 53368 57248 "GET /api/projects/?order=-updated_at HTTP/1.1" 401 58
WARNING 2026-05-03 21:49:22,972 log 53368 57248 Unauthorized: /api/projects/
WARNING 2026-05-03 21:49:22,974 basehttp 53368 57248 "GET /api/projects/?order=-updated_at HTTP/1.1" 401 58
WARNING 2026-05-03 21:49:27,318 log 53368 53776 Unauthorized: /api/projects/
WARNING 2026-05-03 21:49:27,318 basehttp 53368 53776 "GET /api/projects/?order=-updated_at HTTP/1.1" 401 58
WARNING 2026-05-03 21:49:27,320 log 53368 53776 Unauthorized: /api/projects/
WARNING 2026-05-03 21:49:27,321 basehttp 53368 53776 "GET /api/projects/?order=-updated_at HTTP/1.1" 401 58
WARNING 2026-05-03 21:49:29,641 log 53368 53776 Unauthorized: /api/projects/
WARNING 2026-05-03 21:49:29,641 basehttp 53368 53776 "GET /api/projects/?order=-updated_at HTTP/1.1" 401 58
WARNING 2026-05-03 21:49:29,649 log 53368 53776 Unauthorized: /api/projects/
WARNING 2026-05-03 21:49:29,649 basehttp 53368 53776 "GET /api/projects/?order=-updated_at HTTP/1.1" 401 58
INFO 2026-05-03 21:49:43,032 basehttp 53368 53776 "OPTIONS /api/projects/ HTTP/1.1" 200 0
WARNING 2026-05-03 21:49:43,034 log 53368 53776 Unauthorized: /api/projects/
WARNING 2026-05-03 21:49:43,035 basehttp 53368 53776 "POST /api/projects/ HTTP/1.1" 401 58
INFO 2026-05-03 21:50:06,523 basehttp 53368 53776 "OPTIONS /api/projects/ HTTP/1.1" 200 0
WARNING 2026-05-03 21:50:06,524 log 53368 53776 Unauthorized: /api/projects/
WARNING 2026-05-03 21:50:06,525 basehttp 53368 53776 "POST /api/projects/ HTTP/1.1" 401 58
INFO 2026-05-03 21:50:15,832 autoreload 56876 55944 Watching for file changes with StatReloader
INFO 2026-05-03 21:50:22,973 basehttp 56876 56460 "OPTIONS /api/projects/ HTTP/1.1" 200 0
WARNING 2026-05-03 21:50:22,975 log 56876 56460 Unauthorized: /api/projects/
WARNING 2026-05-03 21:50:22,979 basehttp 56876 56460 "POST /api/projects/ HTTP/1.1" 401 58
WARNING 2026-05-03 21:50:34,145 log 56876 56460 Unauthorized: /api/projects/
WARNING 2026-05-03 21:50:34,148 log 56876 51260 Unauthorized: /api/projects/
WARNING 2026-05-03 21:50:34,149 basehttp 56876 56460 "GET /api/projects/?order=-updated_at HTTP/1.1" 401 58
WARNING 2026-05-03 21:50:34,149 basehttp 56876 51260 "GET /api/projects/?order=-updated_at HTTP/1.1" 401 58
INFO 2026-05-04 19:26:27,362 autoreload 191048 191104 Watching for file changes with StatReloader
INFO 2026-05-04 19:26:31,473 basehttp 191048 191480 "OPTIONS /api/auth/login HTTP/1.1" 200 0
WARNING 2026-05-04 19:26:31,643 log 191048 191480 Unauthorized: /api/auth/login
WARNING 2026-05-04 19:26:31,644 basehttp 191048 191480 "POST /api/auth/login HTTP/1.1" 401 38
WARNING 2026-05-04 19:26:33,171 log 191048 191480 Unauthorized: /api/auth/login
WARNING 2026-05-04 19:26:33,171 basehttp 191048 191480 "POST /api/auth/login HTTP/1.1" 401 38
INFO 2026-05-04 19:26:37,295 basehttp 191048 191480 "OPTIONS /api/auth/login HTTP/1.1" 200 0
WARNING 2026-05-04 19:26:37,592 log 191048 191480 Unauthorized: /api/auth/login
WARNING 2026-05-04 19:26:37,592 basehttp 191048 191480 "POST /api/auth/login HTTP/1.1" 401 38
INFO 2026-05-04 19:26:51,828 basehttp 191048 191480 "OPTIONS /api/auth/login HTTP/1.1" 200 0
INFO 2026-05-04 19:26:52,153 basehttp 191048 191480 "POST /api/auth/login HTTP/1.1" 200 1057
INFO 2026-05-04 19:34:58,474 basehttp 191048 78872 "OPTIONS /api/auth/me HTTP/1.1" 200 0
INFO 2026-05-04 19:34:58,474 basehttp 191048 103052 "OPTIONS /api/projects/ HTTP/1.1" 200 0
INFO 2026-05-04 19:34:58,480 basehttp 191048 136076 "OPTIONS /api/auth/me HTTP/1.1" 200 0
INFO 2026-05-04 19:34:58,480 basehttp 191048 140336 "OPTIONS /api/projects/ HTTP/1.1" 200 0
